lat,lon,gravity
87.5,110.5,-25.7415
87.5,111.5,-20.6555
87.5,112.5,-19.0475
87.5,113.5,-22.701
87.5,114.5,-29.3045
87.5,115.5,-33.9048
87.5,116.5,-32.6455
87.5,117.5,-25.8706
87.5,118.5,-17.9756
87.5,119.5,-13.9855
87.5,120.5,-15.6326
87.5,121.5,-20.2235
87.5,122.5,-23.2138
87.5,123.5,-22.1704
87.5,124.5,-18.6011
87.5,125.5,-16.1151
87.5,126.5,-16.7479
87.5,127.5,-18.9383
87.5,128.5,-19.0549
87.5,129.5,-15.0433
87.5,130.5,-8.7757
87.5,131.5,-4.8504
87.5,132.5,-6.7851
87.5,133.5,-13.8708
87.5,134.5,-21.392
87.5,135.5,-24.0711
87.5,136.5,-19.9695
87.5,137.5,-11.824
87.5,138.5,-4.9243
87.5,139.5,-3.296
87.5,140.5,-7.0502
87.5,141.5,-12.6596
87.5,142.5,-15.673
87.5,143.5,-13.7412
87.5,144.5,-7.8757
87.5,145.5,-1.3511
87.5,146.5,2.6638
87.5,147.5,2.9901
87.5,148.5,0.7356
87.5,149.5,-1.8224
87.5,150.5,-2.7412
87.5,151.5,-1.3462
87.5,152.5,1.6917
87.5,153.5,4.8652
87.5,154.5,6.5842
87.5,155.5,5.9734
87.5,156.5,3.482
87.5,157.5,0.8703
87.5,158.5,0.249
87.5,159.5,2.5299
87.5,160.5,6.4213
87.5,161.5,9.0596
87.5,162.5,8.1667
87.5,163.5,4.1254
87.5,164.5,0.0401
87.5,165.5,-0.655
87.5,166.5,2.7628
87.5,167.5,7.3427
87.5,168.5,8.7885
87.5,169.5,5.3736
87.5,170.5,0.0125
87.5,171.5,-1.7037
87.5,172.5,3.7282
87.5,173.5,14.083
87.5,174.5,22.2467
87.5,175.5,21.3079
87.5,176.5,10.0271
87.5,177.5,-5.7166
87.5,178.5,-16.7768
87.5,179.5,-16.9756
86.5,-179.5,19.2054
86.5,-178.5,19.3796
86.5,-177.5,32.0311
86.5,-176.5,42.1181
86.5,-175.5,37.0066
86.5,-174.5,23.404
86.5,-173.5,17.6615
86.5,-172.5,23.5946
86.5,-171.5,29.1617
86.5,-170.5,25.1438
86.5,-169.5,17.8422
86.5,-168.5,18.483
86.5,-167.5,26.4083
86.5,-166.5,30.4448
86.5,-165.5,25.0322
86.5,-164.5,17.3117
86.5,-163.5,16.2639
86.5,-162.5,20.6297
86.5,-161.5,22.1096
86.5,-160.5,17.6492
86.5,-159.5,13.0377
86.5,-158.5,13.8336
86.5,-157.5,17.2663
86.5,-156.5,16.2663
86.5,-155.5,9.5124
86.5,-154.5,3.5659
86.5,-153.5,4.419
86.5,-152.5,9.9615
86.5,-151.5,13.0873
86.5,-150.5,10.747
86.5,-149.5,7.0229
86.5,-148.5,7.1898
86.5,-147.5,11.4493
86.5,-146.5,15.8708
86.5,-145.5,17.5998
86.5,-144.5,17.107
86.5,-143.5,16.2647
86.5,-142.5,16.356
86.5,-141.5,17.7706
86.5,-140.5,19.7228
86.5,-139.5,20.1137
86.5,-138.5,17.5449
86.5,-137.5,13.9089
86.5,-136.5,13.0309
86.5,-135.5,15.8329
86.5,-134.5,18.7799
86.5,-133.5,18.5643
86.5,-132.5,16.4645
86.5,-131.5,15.8642
86.5,-130.5,16.9499
86.5,-129.5,16.9208
86.5,-128.5,14.9119
86.5,-127.5,13.2382
86.5,-126.5,13.1496
86.5,-125.5,12.7555
86.5,-124.5,10.805
86.5,-123.5,9.4112
86.5,-122.5,10.3516
86.5,-121.5,11.2099
86.5,-120.5,8.9182
86.5,-119.5,5.6431
86.5,-118.5,6.6016
86.5,-117.5,11.917
86.5,-116.5,15.378
86.5,-115.5,13.1913
86.5,-114.5,9.8331
86.5,-113.5,11.6857
86.5,-112.5,17.7471
86.5,-111.5,21.3839
86.5,-110.5,20.2125
86.5,-109.5,18.867
86.5,-108.5,20.7234
86.5,-107.5,21.9188
86.5,-106.5,17.4162
86.5,-105.5,9.9629
86.5,-104.5,7.6599
86.5,-103.5,12.6426
86.5,-102.5,17.1394
86.5,-101.5,13.3551
86.5,-100.5,4.0909
86.5,-99.5,-0.4548
86.5,-98.5,4.3371
86.5,-97.5,11.8115
86.5,-96.5,12.7813
86.5,-95.5,6.8919
86.5,-94.5,1.9609
86.5,-93.5,3.055
86.5,-92.5,6.4356
86.5,-91.5,6.1104
86.5,-90.5,2.9196
86.5,-89.5,2.7247
86.5,-88.5,6.4998
86.5,-87.5,7.7805
86.5,-86.5,2.4949
86.5,-85.5,-3.2383
86.5,-84.5,-0.4816
86.5,-83.5,9.2854
86.5,-82.5,14.8831
86.5,-81.5,10.496
86.5,-80.5,3.6931
86.5,-79.5,4.5904
86.5,-78.5,12.1637
86.5,-77.5,17.507
86.5,-76.5,17.6128
86.5,-75.5,17.9493
86.5,-74.5,21.3387
86.5,-73.5,22.8021
86.5,-72.5,19.1687
86.5,-71.5,16.6516
86.5,-70.5,22.135
86.5,-69.5,31.2701
86.5,-68.5,33.4855
86.5,-67.5,27.6395
86.5,-66.5,24.1081
86.5,-65.5,29.2905
86.5,-64.5,35.8547
86.5,-63.5,33.6124
86.5,-62.5,24.6577
86.5,-61.5,20.3208
86.5,-60.5,24.9424
86.5,-59.5,30.2751
86.5,-58.5,27.6522
86.5,-57.5,19.6717
86.5,-56.5,15.6293
86.5,-55.5,18.6642
86.5,-54.5,22.5575
86.5,-53.5,21.018
86.5,-52.5,15.7758
86.5,-51.5,13.3282
86.5,-50.5,15.9828
86.5,-49.5,19.2738
86.5,-48.5,18.3714
86.5,-47.5,14.434
86.5,-46.5,12.6535
86.5,-45.5,15.0671
86.5,-44.5,17.9477
86.5,-43.5,17.0085
86.5,-42.5,12.9662
86.5,-41.5,9.9913
86.5,-40.5,9.8078
86.5,-39.5,9.7842
86.5,-38.5,6.9022
86.5,-37.5,1.4562
86.5,-36.5,-3.9388
86.5,-35.5,-7.3724
86.5,-34.5,-8.6178
86.5,-33.5,-8.3086
86.5,-32.5,-7.3953
86.5,-31.5,-6.8371
86.5,-30.5,-6.93
86.5,-29.5,-7.3624
86.5,-28.5,-8.3529
86.5,-27.5,-10.7266
86.5,-26.5,-14.1212
86.5,-25.5,-16.47
86.5,-24.5,-16.798
86.5,-23.5,-17.4312
86.5,-22.5,-21.1383
86.5,-21.5,-26.4338
86.5,-20.5,-28.535
86.5,-19.5,-25.9457
86.5,-18.5,-23.5616
86.5,-17.5,-26.9848
86.5,-16.5,-35.0752
86.5,-15.5,-40.8706
86.5,-14.5,-39.9667
86.5,-13.5,-35.6146
86.5,-12.5,-34.4504
86.5,-11.5,-38.879
86.5,-10.5,-45.3818
86.5,-9.5,-49.429
86.5,-8.5,-49.8542
86.5,-7.5,-48.2578
86.5,-6.5,-46.6649
86.5,-5.5,-47.5626
86.5,-4.5,-54.0474
86.5,-3.5,-65.8246
86.5,-2.5,-74.9509
86.5,-1.5,-71.1373
86.5,-0.5,-55.7416
86.5,0.5,-46.411
86.5,1.5,-59.0657
86.5,2.5,-84.3505
86.5,3.5,-92.3695
86.5,4.5,-68.8157
86.5,5.5,-38.9084
86.5,6.5,-41.0789
86.5,7.5,-76.7303
86.5,8.5,-102.7198
86.5,9.5,-84.029
86.5,10.5,-41.4963
86.5,11.5,-28.5168
86.5,12.5,-62.7449
86.5,13.5,-102.2085
86.5,14.5,-98.8683
86.5,15.5,-59.4163
86.5,16.5,-33.9901
86.5,17.5,-50.7199
86.5,18.5,-83.6999
86.5,19.5,-91.9473
86.5,20.5,-71.7623
86.5,21.5,-54.4919
86.5,22.5,-60.9637
86.5,23.5,-77.7028
86.5,24.5,-81.2476
86.5,25.5,-70.2087
86.5,26.5,-62.241
86.5,27.5,-67.0102
86.5,28.5,-75.3318
86.5,29.5,-75.2689
86.5,30.5,-68.3747
86.5,31.5,-64.7958
86.5,32.5,-68.3036
86.5,33.5,-73.0125
86.5,34.5,-73.2692
86.5,35.5,-70.6879
86.5,36.5,-69.9623
86.5,37.5,-71.9083
86.5,38.5,-73.7612
86.5,39.5,-74.4183
86.5,40.5,-75.7121
86.5,41.5,-78.084
86.5,42.5,-78.1398
86.5,43.5,-73.0798
86.5,44.5,-66.3186
86.5,45.5,-65.0824
86.5,46.5,-71.0008
86.5,47.5,-75.9596
86.5,48.5,-70.8345
86.5,49.5,-57.5172
86.5,50.5,-47.9926
86.5,51.5,-50.0485
86.5,52.5,-57.7234
86.5,53.5,-59.1858
86.5,54.5,-51.3514
86.5,55.5,-42.0187
86.5,56.5,-38.6466
86.5,57.5,-40.6642
86.5,58.5,-44.0092
86.5,59.5,-47.5832
86.5,60.5,-51.5435
86.5,61.5,-53.4952
86.5,62.5,-51.6907
86.5,63.5,-49.7508
86.5,64.5,-52.426
86.5,65.5,-57.2971
86.5,66.5,-56.7145
86.5,67.5,-49.0513
86.5,68.5,-42.0624
86.5,69.5,-42.069
86.5,70.5,-45.0012
86.5,71.5,-43.0191
86.5,72.5,-36.4101
86.5,73.5,-32.6941
86.5,74.5,-35.11
86.5,75.5,-38.3555
86.5,76.5,-37.034
86.5,77.5,-33.0795
86.5,78.5,-31.8692
86.5,79.5,-34.5085
86.5,80.5,-37.5652
86.5,81.5,-38.6136
86.5,82.5,-38.5866
86.5,83.5,-39.1902
86.5,84.5,-40.8336
86.5,85.5,-43.2428
86.5,86.5,-45.8618
86.5,87.5,-47.2757
86.5,88.5,-46.2436
86.5,89.5,-43.9439
86.5,90.5,-43.2815
86.5,91.5,-44.8875
86.5,92.5,-45.6306
86.5,93.5,-42.9227
86.5,94.5,-39.0845
86.5,95.5,-38.6753
86.5,96.5,-41.796
86.5,97.5,-43.3616
86.5,98.5,-40.3647
86.5,99.5,-36.7462
86.5,100.5,-37.8929
86.5,101.5,-42.2359
86.5,102.5,-42.9632
86.5,103.5,-38.2986
86.5,104.5,-34.8887
86.5,105.5,-38.044
86.5,106.5,-42.9449
86.5,107.5,-40.993
86.5,108.5,-32.8416
86.5,109.5,-28.1794
86.5,110.5,-31.5304
86.5,111.5,-35.2981
86.5,112.5,-31.2535
86.5,113.5,-23.3061
86.5,114.5,-21.6061
86.5,115.5,-26.666
86.5,116.5,-28.34
86.5,117.5,-21.8818
86.5,118.5,-16.1541
86.5,119.5,-20.3138
86.5,120.5,-28.6925
86.5,121.5,-27.4555
86.5,122.5,-14.1254
86.5,123.5,-1.5766
86.5,124.5,-1.0673
86.5,125.5,-8.992
86.5,126.5,-14.61
86.5,127.5,-14.7444
86.5,128.5,-14.2378
86.5,129.5,-15.3693
86.5,130.5,-14.8975
86.5,131.5,-11.6361
86.5,132.5,-9.4013
86.5,133.5,-9.7036
86.5,134.5,-7.8656
86.5,135.5,-1.1537
86.5,136.5,4.2323
86.5,137.5,1.0727
86.5,138.5,-6.6837
86.5,139.5,-7.7808
86.5,140.5,0.0182
86.5,141.5,5.8737
86.5,142.5,1.6626
86.5,143.5,-5.6739
86.5,144.5,-4.3316
86.5,145.5,4.8135
86.5,146.5,9.9224
86.5,147.5,6.1799
86.5,148.5,2.4552
86.5,149.5,7.1899
86.5,150.5,15.8111
86.5,151.5,18.3288
86.5,152.5,14.3103
86.5,153.5,12.5787
86.5,154.5,17.7483
86.5,155.5,24.6242
86.5,156.5,27.0119
86.5,157.5,25.6353
86.5,158.5,24.5208
86.5,159.5,24.8821
86.5,160.5,26.7844
86.5,161.5,32.473
86.5,162.5,41.9927
86.5,163.5,48.0001
86.5,164.5,42.67
86.5,165.5,30.6287
86.5,166.5,27.2074
86.5,167.5,39.1348
86.5,168.5,52.7567
86.5,169.5,49.1426
86.5,170.5,28.8693
86.5,171.5,13.1113
86.5,172.5,17.9736
86.5,173.5,35.439
86.5,174.5,45.4902
86.5,175.5,41.5973
86.5,176.5,35.0755
86.5,177.5,35.3083
86.5,178.5,36.4855
86.5,179.5,29.5042
85.5,-179.5,56.7519
85.5,-178.5,40.9344
85.5,-177.5,37.1458
85.5,-176.5,52.9839
85.5,-175.5,72.1336
85.5,-174.5,65.502
85.5,-173.5,41.0137
85.5,-172.5,38.1286
85.5,-171.5,59.559
85.5,-170.5,66.8467
85.5,-169.5,50.3441
85.5,-168.5,40.3325
85.5,-167.5,47.8099
85.5,-166.5,53.0766
85.5,-165.5,48.3294
85.5,-164.5,44.2397
85.5,-163.5,44.4322
85.5,-162.5,45.349
85.5,-161.5,46.8174
85.5,-160.5,46.8465
85.5,-159.5,42.8001
85.5,-158.5,39.3883
85.5,-157.5,39.2339
85.5,-156.5,35.133
85.5,-155.5,25.2332
85.5,-154.5,19.2599
85.5,-153.5,20.6131
85.5,-152.5,21.806
85.5,-151.5,20.9822
85.5,-150.5,23.016
85.5,-149.5,25.9614
85.5,-148.5,24.6199
85.5,-147.5,22.0069
85.5,-146.5,22.4878
85.5,-145.5,22.4628
85.5,-144.5,19.35
85.5,-143.5,18.3093
85.5,-142.5,21.0035
85.5,-141.5,20.551
85.5,-140.5,14.702
85.5,-139.5,10.6102
85.5,-138.5,11.18
85.5,-137.5,10.2467
85.5,-136.5,5.4004
85.5,-135.5,2.4077
85.5,-134.5,3.6174
85.5,-133.5,3.9983
85.5,-132.5,1.2659
85.5,-131.5,-0.6052
85.5,-130.5,-0.0572
85.5,-129.5,-0.8284
85.5,-128.5,-3.8526
85.5,-127.5,-4.829
85.5,-126.5,-3.1525
85.5,-125.5,-4.506
85.5,-124.5,-9.6502
85.5,-123.5,-10.9735
85.5,-122.5,-7.1325
85.5,-121.5,-7.5738
85.5,-120.5,-13.5264
85.5,-119.5,-12.9268
85.5,-118.5,-4.863
85.5,-117.5,-4.5792
85.5,-116.5,-12.9364
85.5,-115.5,-11.79
85.5,-114.5,0.2734
85.5,-113.5,4.2903
85.5,-112.5,-1.3036
85.5,-111.5,-0.4937
85.5,-110.5,4.5639
85.5,-109.5,1.9566
85.5,-108.5,1.9015
85.5,-107.5,14.5357
85.5,-106.5,20.2852
85.5,-105.5,7.2121
85.5,-104.5,0.6045
85.5,-103.5,13.5122
85.5,-102.5,17.6773
85.5,-101.5,1.447
85.5,-100.5,-3.6483
85.5,-99.5,13.1432
85.5,-98.5,18.3675
85.5,-97.5,1.4465
85.5,-96.5,-5.0598
85.5,-95.5,8.3537
85.5,-94.5,11.9092
85.5,-93.5,-2.1445
85.5,-92.5,-9.0387
85.5,-91.5,-4.1276
85.5,-90.5,-4.6627
85.5,-89.5,-8.1523
85.5,-88.5,-2.7383
85.5,-87.5,1.4362
85.5,-86.5,-5.0096
85.5,-85.5,-8.0579
85.5,-84.5,-1.5719
85.5,-83.5,-0.7695
85.5,-82.5,-7.3727
85.5,-81.5,-6.2231
85.5,-80.5,1.0105
85.5,-79.5,1.8618
85.5,-78.5,0.5586
85.5,-77.5,4.4946
85.5,-76.5,7.4681
85.5,-75.5,8.1772
85.5,-74.5,13.9939
85.5,-73.5,20.7176
85.5,-72.5,20.7421
85.5,-71.5,20.4975
85.5,-70.5,23.5633
85.5,-69.5,21.3367
85.5,-68.5,15.5457
85.5,-67.5,16.5459
85.5,-66.5,18.908
85.5,-65.5,14.2775
85.5,-64.5,12.882
85.5,-63.5,20.2317
85.5,-62.5,21.8296
85.5,-61.5,14.6511
85.5,-60.5,14.8667
85.5,-59.5,22.4289
85.5,-58.5,21.7568
85.5,-57.5,16.6777
85.5,-56.5,20.8268
85.5,-55.5,26.0342
85.5,-54.5,20.1087
85.5,-53.5,14.0144
85.5,-52.5,18.6494
85.5,-51.5,22.9675
85.5,-50.5,19.1277
85.5,-49.5,17.777
85.5,-48.5,23.167
85.5,-47.5,24.8642
85.5,-46.5,21.4877
85.5,-45.5,23.1493
85.5,-44.5,29.3573
85.5,-43.5,30.4095
85.5,-42.5,27.2843
85.5,-41.5,28.2015
85.5,-40.5,31.1418
85.5,-39.5,27.9463
85.5,-38.5,19.7154
85.5,-37.5,13.6234
85.5,-36.5,10.1791
85.5,-35.5,5.3939
85.5,-34.5,0.6074
85.5,-33.5,0.1484
85.5,-32.5,2.6591
85.5,-31.5,2.9194
85.5,-30.5,0.3983
85.5,-29.5,-0.5616
85.5,-28.5,1.1509
85.5,-27.5,0.6814
85.5,-26.5,-4.9428
85.5,-25.5,-10.9415
85.5,-24.5,-12.5339
85.5,-23.5,-13.8819
85.5,-22.5,-19.9338
85.5,-21.5,-25.4067
85.5,-20.5,-24.8353
85.5,-19.5,-24.8845
85.5,-18.5,-31.1383
85.5,-17.5,-35.4291
85.5,-16.5,-33.2243
85.5,-15.5,-35.8001
85.5,-14.5,-47.5827
85.5,-13.5,-54.1533
85.5,-12.5,-50.7027
85.5,-11.5,-55.1587
85.5,-10.5,-73.711
85.5,-9.5,-84.0854
85.5,-8.5,-75.5774
85.5,-7.5,-72.3585
85.5,-6.5,-89.7917
85.5,-5.5,-103.0288
85.5,-4.5,-91.6953
85.5,-3.5,-78.8608
85.5,-2.5,-88.9358
85.5,-1.5,-104.2681
85.5,-0.5,-99.5788
85.5,0.5,-82.361
85.5,1.5,-71.014
85.5,2.5,-70.4903
85.5,3.5,-82.7012
85.5,4.5,-100.335
85.5,5.5,-95.3586
85.5,6.5,-60.4843
85.5,7.5,-41.2719
85.5,8.5,-72.3007
85.5,9.5,-111.2363
85.5,10.5,-99.5621
85.5,11.5,-59.3872
85.5,12.5,-58.5795
85.5,13.5,-98.5483
85.5,14.5,-113.5917
85.5,15.5,-81.6391
85.5,16.5,-58.6074
85.5,17.5,-82.0389
85.5,18.5,-111.6357
85.5,19.5,-102.5537
85.5,20.5,-76.7985
85.5,21.5,-76.1639
85.5,22.5,-93.358
85.5,23.5,-96.4383
85.5,24.5,-85.0528
85.5,25.5,-81.1596
85.5,26.5,-88.2926
85.5,27.5,-92.0357
85.5,28.5,-87.1075
85.5,29.5,-82.0523
85.5,30.5,-82.6357
85.5,31.5,-84.3375
85.5,32.5,-81.9395
85.5,33.5,-78.1806
85.5,34.5,-77.8924
85.5,35.5,-79.0273
85.5,36.5,-77.1761
85.5,37.5,-74.8555
85.5,38.5,-77.4002
85.5,39.5,-82.7487
85.5,40.5,-84.3678
85.5,41.5,-82.7972
85.5,42.5,-85.4789
85.5,43.5,-93.7315
85.5,44.5,-98.4407
85.5,45.5,-94.2546
85.5,46.5,-89.4949
85.5,47.5,-91.999
85.5,48.5,-94.8311
85.5,49.5,-89.8035
85.5,50.5,-82.9459
85.5,51.5,-80.8301
85.5,52.5,-77.7868
85.5,53.5,-71.4591
85.5,54.5,-69.3346
85.5,55.5,-69.266
85.5,56.5,-61.3655
85.5,57.5,-52.5648
85.5,58.5,-55.7866
85.5,59.5,-60.8969
85.5,60.5,-53.5276
85.5,61.5,-45.9969
85.5,62.5,-52.0746
85.5,63.5,-57.8823
85.5,64.5,-51.5012
85.5,65.5,-46.376
85.5,66.5,-49.6727
85.5,67.5,-48.14
85.5,68.5,-40.2668
85.5,69.5,-39.6731
85.5,70.5,-43.701
85.5,71.5,-39.7917
85.5,72.5,-34.3199
85.5,73.5,-38.5709
85.5,74.5,-44.064
85.5,75.5,-41.2136
85.5,76.5,-38.2801
85.5,77.5,-40.8138
85.5,78.5,-39.7725
85.5,79.5,-33.0043
85.5,80.5,-31.0281
85.5,81.5,-35.5528
85.5,82.5,-37.2262
85.5,83.5,-34.8915
85.5,84.5,-35.7685
85.5,85.5,-39.9012
85.5,86.5,-41.2863
85.5,87.5,-39.5413
85.5,88.5,-38.6312
85.5,89.5,-39.2853
85.5,90.5,-39.6695
85.5,91.5,-38.8116
85.5,92.5,-36.8095
85.5,93.5,-35.3288
85.5,94.5,-36.286
85.5,95.5,-37.5361
85.5,96.5,-35.1728
85.5,97.5,-31.429
85.5,98.5,-31.9117
85.5,99.5,-34.9028
85.5,100.5,-34.1761
85.5,101.5,-31.2322
85.5,102.5,-32.2198
85.5,103.5,-34.9998
85.5,104.5,-32.7702
85.5,105.5,-27.7134
85.5,106.5,-27.3385
85.5,107.5,-29.8613
85.5,108.5,-26.9474
85.5,109.5,-20.2842
85.5,110.5,-21.2199
85.5,111.5,-29.728
85.5,112.5,-29.1001
85.5,113.5,-14.6087
85.5,114.5,-10.0123
85.5,115.5,-29.1261
85.5,116.5,-41.0406
85.5,117.5,-17.1324
85.5,118.5,9.7499
85.5,119.5,-5.5979
85.5,120.5,-37.2935
85.5,121.5,-30.428
85.5,122.5,0.9721
85.5,123.5,3.6895
85.5,124.5,-17.5421
85.5,125.5,-18.9533
85.5,126.5,0.2745
85.5,127.5,11.5584
85.5,128.5,12.6394
85.5,129.5,11.0087
85.5,130.5,0.1389
85.5,131.5,-9.6866
85.5,132.5,5.481
85.5,133.5,31.0162
85.5,134.5,29.4421
85.5,135.5,9.7287
85.5,136.5,11.7555
85.5,137.5,32.1065
85.5,138.5,35.2275
85.5,139.5,22.0782
85.5,140.5,21.8274
85.5,141.5,33.4516
85.5,142.5,33.4469
85.5,143.5,23.7144
85.5,144.5,23.8445
85.5,145.5,32.3418
85.5,146.5,33.476
85.5,147.5,28.1316
85.5,148.5,28.7715
85.5,149.5,35.5006
85.5,150.5,38.5431
85.5,151.5,36.1833
85.5,152.5,35.4682
85.5,153.5,39.4895
85.5,154.5,43.2316
85.5,155.5,42.3791
85.5,156.5,41.2638
85.5,157.5,45.671
85.5,158.5,49.9527
85.5,159.5,45.4843
85.5,160.5,40.5065
85.5,161.5,47.8257
85.5,162.5,56.2041
85.5,163.5,48.5592
85.5,164.5,39.7984
85.5,165.5,50.6736
85.5,166.5,61.6905
85.5,167.5,49.3236
85.5,168.5,38.4289
85.5,169.5,53.8736
85.5,170.5,63.4073
85.5,171.5,39.3444
85.5,172.5,20.9754
85.5,173.5,42.7059
85.5,174.5,65.2989
85.5,175.5,48.8166
85.5,176.5,25.0578
85.5,177.5,35.333
85.5,178.5,62.0382
85.5,179.5,69.6431
84.5,-179.5,5.6964
84.5,-178.5,39.9411
84.5,-177.5,52.8562
84.5,-176.5,26.151
84.5,-175.5,14.1021
84.5,-174.5,31.3469
84.5,-173.5,45.2114
84.5,-172.5,38.2351
84.5,-171.5,29.1395
84.5,-170.5,37.9771
84.5,-169.5,49.1467
84.5,-168.5,43.3004
84.5,-167.5,35.9354
84.5,-166.5,40.245
84.5,-165.5,42.7464
84.5,-164.5,38.2974
84.5,-163.5,34.5123
84.5,-162.5,30.6286
84.5,-161.5,27.5828
84.5,-160.5,28.0804
84.5,-159.5,25.2842
84.5,-158.5,21.8877
84.5,-157.5,26.2774
84.5,-156.5,27.5767
84.5,-155.5,23.9101
84.5,-154.5,31.3781
84.5,-153.5,40.1619
84.5,-152.5,36.9904
84.5,-151.5,38.2221
84.5,-150.5,43.4402
84.5,-149.5,37.803
84.5,-148.5,33.5248
84.5,-147.5,33.5171
84.5,-146.5,24.2861
84.5,-145.5,19.1697
84.5,-144.5,25.7489
84.5,-143.5,24.9858
84.5,-142.5,20.3871
84.5,-141.5,26.2786
84.5,-140.5,31.3851
84.5,-139.5,29.9296
84.5,-138.5,31.5223
84.5,-137.5,33.0785
84.5,-136.5,29.6189
84.5,-135.5,26.3721
84.5,-134.5,24.5315
84.5,-133.5,23.1782
84.5,-132.5,22.2132
84.5,-131.5,18.3026
84.5,-130.5,15.0845
84.5,-129.5,16.3685
84.5,-128.5,14.4921
84.5,-127.5,11.2574
84.5,-126.5,14.3276
84.5,-125.5,14.2872
84.5,-124.5,10.7071
84.5,-123.5,15.4361
84.5,-122.5,16.0168
84.5,-121.5,6.9223
84.5,-120.5,11.0339
84.5,-119.5,19.8544
84.5,-118.5,9.1961
84.5,-117.5,3.34
84.5,-116.5,19.3765
84.5,-115.5,24.813
84.5,-114.5,14.3062
84.5,-113.5,15.3619
84.5,-112.5,20.3433
84.5,-111.5,17.4628
84.5,-110.5,23.0201
84.5,-109.5,29.0821
84.5,-108.5,20.7818
84.5,-107.5,20.6395
84.5,-106.5,30.0873
84.5,-105.5,25.3041
84.5,-104.5,23.336
84.5,-103.5,33.4239
84.5,-102.5,28.1969
84.5,-101.5,21.3702
84.5,-100.5,31.4468
84.5,-99.5,26.14
84.5,-98.5,11.9913
84.5,-97.5,24.4431
84.5,-96.5,32.6856
84.5,-95.5,17.0919
84.5,-94.5,16.6284
84.5,-93.5,26.7729
84.5,-92.5,20.8587
84.5,-91.5,19.1501
84.5,-90.5,25.3919
84.5,-89.5,21.535
84.5,-88.5,21.2614
84.5,-87.5,28.2485
84.5,-86.5,26.971
84.5,-85.5,25.9629
84.5,-84.5,30.3887
84.5,-83.5,29.2582
84.5,-82.5,27.3545
84.5,-81.5,31.9358
84.5,-80.5,33.7452
84.5,-79.5,26.5947
84.5,-78.5,25.6085
84.5,-77.5,39.0561
84.5,-76.5,37.1922
84.5,-75.5,16.8708
84.5,-74.5,24.1549
84.5,-73.5,40.576
84.5,-72.5,19.9317
84.5,-71.5,11.5391
84.5,-70.5,35.6149
84.5,-69.5,26.0099
84.5,-68.5,5.6445
84.5,-67.5,27.5989
84.5,-66.5,33.709
84.5,-65.5,7.587
84.5,-64.5,13.677
84.5,-63.5,30.4584
84.5,-62.5,16.1214
84.5,-61.5,11.5009
84.5,-60.5,26.6284
84.5,-59.5,25.3945
84.5,-58.5,19.3517
84.5,-57.5,27.1953
84.5,-56.5,31.9257
84.5,-55.5,27.9281
84.5,-54.5,27.167
84.5,-53.5,32.7048
84.5,-52.5,36.814
84.5,-51.5,33.685
84.5,-50.5,32.4837
84.5,-49.5,37.9351
84.5,-48.5,38.0277
84.5,-47.5,34.9697
84.5,-46.5,37.7194
84.5,-45.5,37.334
84.5,-44.5,33.6031
84.5,-43.5,35.104
84.5,-42.5,35.6691
84.5,-41.5,33.6473
84.5,-40.5,33.4911
84.5,-39.5,31.4746
84.5,-38.5,29.0083
84.5,-37.5,26.6819
84.5,-36.5,20.7375
84.5,-35.5,17.6797
84.5,-34.5,16.5203
84.5,-33.5,10.765
84.5,-32.5,9.5679
84.5,-31.5,10.8545
84.5,-30.5,5.1156
84.5,-29.5,4.476
84.5,-28.5,8.0498
84.5,-27.5,1.7641
84.5,-26.5,-3.5982
84.5,-25.5,-4.2067
84.5,-24.5,-10.1784
84.5,-23.5,-13.9449
84.5,-22.5,-15.9329
84.5,-21.5,-21.2036
84.5,-20.5,-18.6866
84.5,-19.5,-17.6072
84.5,-18.5,-26.2602
84.5,-17.5,-24.0475
84.5,-16.5,-19.9226
84.5,-15.5,-32.3545
84.5,-14.5,-36.6302
84.5,-13.5,-28.3695
84.5,-12.5,-31.9781
84.5,-11.5,-38.2014
84.5,-10.5,-40.6224
84.5,-9.5,-53.8022
84.5,-8.5,-59.5865
84.5,-7.5,-45.9844
84.5,-6.5,-54.584
84.5,-5.5,-90.7772
84.5,-4.5,-87.1511
84.5,-3.5,-47.012
84.5,-2.5,-67.679
84.5,-1.5,-129.9192
84.5,-0.5,-110.4938
84.5,0.5,-51.9154
84.5,1.5,-77.2506
84.5,2.5,-119.0305
84.5,3.5,-93.9615
84.5,4.5,-81.9663
84.5,5.5,-98.8574
84.5,6.5,-82.7929
84.5,7.5,-85.5025
84.5,8.5,-119.9163
84.5,9.5,-97.4043
84.5,10.5,-63.1213
84.5,11.5,-94.7422
84.5,12.5,-107.7591
84.5,13.5,-75.5175
84.5,14.5,-89.5619
84.5,15.5,-118.3665
84.5,16.5,-94.6125
84.5,17.5,-83.4819
84.5,18.5,-108.95
84.5,19.5,-102.6534
84.5,20.5,-79.0834
84.5,21.5,-88.3938
84.5,22.5,-99.4698
84.5,23.5,-89.5626
84.5,24.5,-87.3086
84.5,25.5,-93.3839
84.5,26.5,-91.9543
84.5,27.5,-92.8409
84.5,28.5,-97.6078
84.5,29.5,-95.6573
84.5,30.5,-94.7656
84.5,31.5,-100.5653
84.5,32.5,-101.8764
84.5,33.5,-98.7864
84.5,34.5,-101.092
84.5,35.5,-104.6389
