lat,lon,day_max,night_min
60,-168,325.2021,80.3526
60,-167,322.7764,79.7475
60,-166,321.7849,79.3177
60,-165,321.0479,79.7464
60,-164,321.3823,80.5324
60,-163,322.3545,80.4796
60,-162,330.125,81.9079
60,-161,328.903,81.7857
60,-160,327.022,81.9338
60,-159,330.3284,75.6114
60,-158,328.0837,79.5953
60,-157,329.0858,82.5426
60,-156,324.1311,81.3899
60,-155,329.321,80.6263
60,-154,322.5289,82.2122
60,-153,323.1381,82.44
60,-152,323.7015,82.3782
60,-151,324.4299,80.9022
60,-150,323.8554,81.2839
60,-149,323.5753,82.1081
60,-148,326.0294,81.1524
60,-147,335.8308,77.6043
60,-146,327.9804,79.5785
60,-145,324.7463,81.3718
60,-144,324.7331,81.4277
60,-143,324.6877,81.409
60,-142,324.2357,81.3283
60,-141,324.6589,81.7716
60,-140,324.8869,81.4759
60,-139,326.9409,81.57
60,-138,329.0627,80.6103
60,-137,326.3588,81.2102
60,-136,325.8447,79.9069
60,-135,326.5218,80.9014
60,-134,329.0364,78.4256
60,-133,334.1834,77.9121
60,-132,330.9844,78.514
60,-131,328.3319,76.2676
60,-130,331.5259,82.1464
60,-129,325.3643,81.8674
60,-128,335.4256,83.0163
60,-127,334.5355,80.811
60,-126,334.0302,81.9036
60,-125,332.9842,83.7008
60,-124,332.4111,83.0519
60,-123,329.4643,77.9609
60,-122,326.6985,76.4515
60,-121,323.594,77.1192
60,-120,332.2374,77.0424
60,-119,325.2315,79.361
60,-118,319.2134,78.6033
60,-117,319.1985,80.5623
60,-116,319.5944,80.0074
60,-115,336.0518,78.5026
60,-114,334.3975,81.3989
60,-113,324.5625,81.2286
60,-112,323.9549,81.6833
60,-111,324.9574,81.0817
60,-110,321.8382,81.4124
60,-109,328.3886,81.8146
60,-108,336.0602,82.2055
60,-107,336.8299,83.2066
60,-106,342.8245,82.6543
60,-105,346.1286,82.9215
60,-104,341.5982,83.8586
60,-103,330.7617,81.2713
60,-102,324.192,81.4831
60,-101,321.9738,79.8466
60,-100,326.2025,80.9459
60,-99,321.3742,74.7754
60,-98,322.1296,79.4636
60,-97,325.2878,81.5152
60,-96,324.3467,78.4994
60,-95,323.3752,80.4818
60,-94,334.7661,79.9253
60,-93,349.8207,81.5084
60,-92,336.8145,78.4625
60,-91,336.5649,75.7272
60,-90,340.2323,77.8257
60,-89,350.1806,81.6039
60,-88,322.6367,80.4334
60,-87,328.8832,80.726
60,-86,342.8511,79.1492
60,-85,330.0931,78.1331
60,-84,338.3539,79.5112
60,-83,323.3063,81.4612
60,-82,326.356,78.9898
60,-81,347.5704,83.6395
60,-80,342.8311,77.2533
60,-79,336.2255,79.7225
60,-78,321.203,76.2907
60,-77,320.8276,77.0027
60,-76,320.2614,79.4605
60,-75,325.6628,82.429
60,-74,321.2269,81.6091
60,-73,321.6972,75.5867
60,-72,320.9066,82.7079
60,-71,321.2219,81.599
60,-70,320.802,82.0452
60,-69,325.5885,81.2925
60,-68,322.1398,80.737
60,-67,323.4387,81.496
60,-66,319.8709,81.296
60,-65,321.208,80.9257
60,-64,323.9666,81.4892
60,-63,325.4229,80.6489
60,-62,328.4093,82.0963
60,-61,328.1646,82.3701
60,-60,322.5527,82.1295
60,-59,322.8787,82.1042
60,-58,321.6387,82.232
60,-57,319.3745,81.532
60,-56,326.5876,82.0353
60,-55,323.6252,81.2191
60,-54,320.2101,81.1642
60,-53,334.3425,81.3144
60,-52,344.9572,81.8866
60,-51,325.6183,82.48
60,-50,322.1637,80.7414
60,-49,322.1535,81.4069
60,-48,321.4739,82.4759
60,-47,324.8929,82.5799
60,-46,325.9171,79.1174
60,-45,319.6068,78.6199
60,-44,327.7975,78.7337
60,-43,321.1763,79.8166
60,-42,326.7266,77.3088
60,-41,319.2297,78.4546
60,-40,322.0843,80.9388
60,-39,331.1789,81.2967
60,-38,330.8947,80.4072
60,-37,328.3507,83.0234
60,-36,325.434,82.7259
60,-35,324.7773,82.8555
60,-34,325.9472,82.9974
60,-33,325.7121,82.546
60,-32,324.5636,83.3919
60,-31,323.5918,82.0684
60,-30,324.8775,83.2512
60,-29,324.1654,82.9818
60,-28,325.1966,82.677
60,-27,325.8489,82.3557
60,-26,324.8822,83.4006
60,-25,324.9799,81.8379
60,-24,324.9981,82.8354
60,-23,325.3059,81.7752
60,-22,325.705,83.5922
60,-21,327.6357,83.6977
60,-20,325.676,84.1722
60,-19,325.3634,83.3367
60,-18,323.8904,84.4682
60,-17,325.2299,81.9076
60,-16,324.2444,82.2703
60,-15,324.4698,83.2
60,-14,324.2056,84.6218
60,-13,325.1529,84.1151
60,-12,324.8062,83.0853
60,-11,325.4084,83.5252
60,-10,324.1019,84.0547
60,-9,326.4833,84.1563
60,-8,326.1992,84.0161
60,-7,327.5161,85.3523
60,-6,327.1297,85.4743
60,-5,324.8581,83.8306
60,-4,325.7018,83.4253
60,-3,325.4605,83.8074
60,-2,324.3172,83.7242
60,-1,325.0978,81.3183
60,0,324.308,82.9103
60,1,321.4075,83.1292
60,2,323.0452,82.3183
60,3,323.353,82.7829
60,4,325.2873,81.5485
60,5,321.484,82.3591
60,6,323.046,81.4113
60,7,324.4928,81.4791
60,8,324.6402,82.3057
60,9,326.8832,82.5991
60,10,323.9373,82.9747
60,11,326.2568,82.9514
60,12,326.7769,82.6801
60,13,334.2591,81.2484
60,14,328.4602,82.9746
60,15,324.9744,80.6049
60,16,324.2454,80.9796
60,17,331.6071,81.6622
60,18,330.0232,82.4913
60,19,325.9388,83.111
60,20,325.8007,82.7811
60,21,325.7186,82.89
60,22,330.8701,82.7507
60,23,323.4993,82.1293
60,24,324.4379,83.0152
60,25,324.5687,81.4671
60,26,321.0273,82.814
60,27,323.0072,77.7273
60,28,323.6536,81.1641
60,29,326.6184,82.22
60,30,323.1123,82.792
60,31,325.1931,81.3847
60,32,323.9909,82.1418
60,33,323.2237,80.6708
60,34,322.4059,82.1698
60,35,322.4466,81.7123
60,36,322.4446,82.317
60,37,327.0191,80.8669
60,38,326.8067,82.4129
60,39,322.6006,80.1829
60,40,326.0516,82.2882
60,41,322.3348,79.8929
60,42,323.4996,77.7235
60,43,324.5866,82.0127
60,44,321.7592,79.9542
60,45,320.6867,80.7004
60,46,321.6429,81.7016
60,47,318.6411,81.1188
60,48,318.003,76.7189
60,49,326.8573,79.3266
60,50,325.3561,80.774
60,51,320.9019,81.5312
60,52,322.2187,82.793
60,53,320.2019,81.2122
60,54,322.7553,82.4737
60,55,325.3621,80.972
60,56,327.5324,83.801
60,57,327.4513,79.4624
60,58,321.127,81.9877
60,59,333.3589,77.1985
60,60,326.312,79.4684
60,61,322.2276,80.1227
60,62,326.5811,77.0387
60,63,328.2083,82.3252
60,64,331.8683,81.4386
60,65,324.0441,81.5038
60,66,329.6031,79.9824
60,67,334.3857,81.7475
60,68,328.7283,82.3867
60,69,333.9724,81.9488
60,70,320.248,80.0617
60,71,329.6903,82.3607
60,72,326.412,80.8714
60,73,329.3705,78.2637
60,74,338.2202,79.7972
60,75,340.2197,80.6317
60,76,324.7223,80.3155
60,77,320.3364,80.7241
60,78,321.2056,82.0926
60,79,322.4759,79.9225
60,80,326.4406,80.9375
60,81,325.7988,79.2259
60,82,323.8647,79.6955
60,83,326.9009,79.8986
60,84,324.0649,80.893
60,85,321.7065,80.2036
60,86,319.4799,80.5062
60,87,320.2343,81.0652
60,88,320.1013,78.4403
60,89,331.5212,80.136
60,90,320.1706,82.1155
60,91,319.4236,82.0616
60,92,318.6884,80.7407
60,93,320.7135,82.0383
60,94,322.6685,79.0089
60,95,318.541,81.012
60,96,320.8622,79.6999
60,97,319.3324,80.7983
60,98,318.969,80.4075
60,99,318.5449,80.6623
60,100,322.0223,81.9912
60,101,320.2864,82.8665
60,102,320.4706,81.9326
60,103,319.8464,81.4222
60,104,318.9507,82.168
60,105,317.2935,82.1012
60,106,319.3519,82.8838
60,107,326.9123,82.9035
60,108,320.9369,83.0543
60,109,321.3773,82.4594
60,110,322.4696,82.7374
60,111,323.8721,80.7129
60,112,323.7721,80.5177
60,113,319.9982,80.7231
60,114,322.6447,80.5126
60,115,323.9834,80.943
60,116,332.1513,81.272
60,117,329.5739,81.3688
60,118,324.9663,81.6727
60,119,327.9922,80.9649
60,120,326.767,80.5591
60,121,318.2964,76.6
60,122,316.3026,77.9977
60,123,320.6484,77.8997
60,124,320.6899,79.6074
60,125,330.5914,80.8353
60,126,318.746,80.5832
60,127,336.8265,79.804
60,128,327.3865,77.6039
60,129,327.035,80.5065
60,130,331.0129,80.0382
60,131,332.1833,81.8555
60,132,333.0725,78.8666
60,133,331.6393,80.4999
60,134,331.8575,83.2384
60,135,324.6038,79.1344
60,136,326.7598,80.2099
60,137,336.9488,81.6175
60,138,345.1336,80.199
60,139,341.9786,80.6696
60,140,334.3087,80.7876
60,141,322.9324,80.3148
60,142,325.6491,80.325
60,143,324.124,80.6013
60,144,328.8841,70.2068
60,145,331.256,79.6131
60,146,315.1674,77.352
60,147,317.6654,78.267
60,148,322.7304,80.1209
60,149,330.3535,80.3946
60,150,322.1091,77.6485
60,151,324.7484,74.6527
60,152,344.7169,74.9145
60,153,339.1922,78.6701
60,154,333.6906,78.0428
60,155,330.3058,81.0578
60,156,334.3075,79.9468
60,157,335.8338,80.6755
60,158,337.4024,80.0832
60,159,337.7242,79.7914
60,160,337.8022,81.8522
60,161,335.0707,81.3586
60,162,330.2246,80.5248
60,163,328.1366,80.0093
60,164,333.948,81.9807
60,165,334.8238,83.5333
60,166,345.4928,83.8328
60,167,342.3276,82.1841
60,168,332.0104,82.6914
60,169,336.8636,80.0775
60,170,328.605,80.9121
60,171,323.8229,80.1858
60,172,324.7422,78.7473
60,173,326.5134,80.4872
60,174,325.5482,82.3231
60,175,321.7246,81.4134
60,176,324.6647,81.2792
60,177,329.6857,79.8714
60,178,323.7248,81.5503
60,179,329.0782,79.4901
60,180,318.9825,80.7915
61,-180,320.42,81.5432
61,-179,326.0931,80.6621
61,-178,334.49,78.643
61,-177,327.9385,80.5423
61,-176,325.3222,75.9594
61,-175,320.6024,78.5864
61,-174,328.4995,80.1734
61,-173,324.5672,82.0239
61,-172,323.1525,81.0757
61,-171,321.1529,81.6815
61,-170,322.4323,80.833
61,-169,324.1861,81.859
61,-168,321.5776,80.6646
61,-167,323.4578,78.8852
61,-166,321.6413,80.3211
61,-165,320.4368,79.8511
61,-164,327.4553,80.6826
61,-163,327.4862,82.0481
61,-162,323.9255,66.4902
61,-161,322.2356,80.0959
61,-160,319.3025,80.6187
61,-159,326.0042,78.5799
61,-158,322.9153,79.6756
61,-157,316.2282,81.3057
61,-156,326.9587,82.095
61,-155,324.0869,81.468
61,-154,322.0781,82.3385
61,-153,322.0719,79.4926
61,-152,314.7491,77.7554
61,-151,321.9485,75.545
61,-150,318.3123,72.3621
61,-149,320.7863,74.7588
61,-148,325.817,79.0758
61,-147,333.2148,80.6099
61,-146,344.472,78.8875
61,-145,329.8442,76.6087
61,-144,327.6472,77.5885
61,-143,329.8222,76.8999
61,-142,334.8447,79.3669
61,-141,335.6164,78.6194
61,-140,336.2741,80.3111
61,-139,324.6886,80.1094
61,-138,331.2394,82.1834
61,-137,336.533,81.18
61,-136,327.864,78.4818
61,-135,311.7234,76.0481
61,-134,317.5447,76.2974
61,-133,316.9769,77.1728
61,-132,319.0724,77.5591
61,-131,318.5115,77.7868
61,-130,321.8013,76.9341
61,-129,320.445,77.7976
61,-128,334.443,78.378
61,-127,330.1911,78.2202
61,-126,343.207,80.4121
61,-125,339.6989,81.302
61,-124,322.707,81.0848
61,-123,333.3122,81.2503
61,-122,330.0186,80.5386
61,-121,320.8792,81.5359
61,-120,326.1304,80.3643
61,-119,315.739,79.4416
61,-118,333.7492,79.805
61,-117,330.0654,81.5154
61,-116,335.8622,79.2352
61,-115,336.1295,80.4021
61,-114,318.6982,79.592
61,-113,318.5431,80.5428
61,-112,323.8485,78.4805
61,-111,322.3333,79.6866
61,-110,322.7185,80.9787
61,-109,319.9993,76.8145
61,-108,313.9397,78.6368
61,-107,315.8434,79.909
61,-106,320.5995,69.2343
61,-105,325.4543,77.4172
61,-104,322.5722,79.7767
61,-103,331.5164,74.2182
61,-102,340.8986,81.0287
61,-101,326.5425,82.4184
61,-100,324.271,81.9934
61,-99,337.0557,83.2918
61,-98,338.7458,83.6619
61,-97,339.2721,83.0575
61,-96,342.7726,82.9308
61,-95,340.1033,81.9889
61,-94,336.7645,79.6963
61,-93,313.4238,79.2811
61,-92,326.4842,79.4713
61,-91,326.5765,77.2691
61,-90,317.1151,76.3041
61,-89,319.021,77.8083
61,-88,320.4217,78.3183
61,-87,328.4357,79.094
61,-86,324.2933,80.423
61,-85,332.5713,81.7291
61,-84,346.8554,82.832
61,-83,326.2318,82.7001
61,-82,324.4601,81.4103
61,-81,321.292,74.2753
61,-80,320.26,77.6791
61,-79,338.2968,82.1051
61,-78,350.3224,83.5543
61,-77,334.1419,83.1542
61,-76,334.3568,82.6102
61,-75,324.5373,80.1936
61,-74,317.6383,81.7631
61,-73,317.5247,81.5078
61,-72,319.249,81.5161
61,-71,319.5193,82.3864
61,-70,318.2682,81.4098
61,-69,317.9049,79.1749
61,-68,322.3347,81.3437
61,-67,320.5785,81.1376
61,-66,317.9337,80.261
61,-65,324.9821,81.3009
61,-64,324.5904,81.6618
61,-63,322.9603,82.3243
61,-62,322.2357,81.0755
61,-61,328.7804,81.6091
61,-60,334.7043,83.0384
61,-59,327.4746,81.802
61,-58,322.4131,82.0317
61,-57,322.0761,81.6005
61,-56,317.6285,81.8573
61,-55,323.9081,81.17
61,-54,327.0746,81.2849
61,-53,325.9969,80.5525
61,-52,320.9467,81.2069
61,-51,318.7317,81.7314
61,-50,320.0651,81.9173
61,-49,322.3896,81.7556
61,-48,320.1018,80.8489
61,-47,318.0979,79.8611
61,-46,316.1523,80.6587
61,-45,319.008,79.0402
61,-44,321.8835,82.0262
61,-43,319.8369,82.1745
61,-42,323.9862,81.8857
61,-41,323.3884,82.0537
61,-40,324.5522,81.9898
61,-39,320.494,81.4116
61,-38,330.7114,80.08
61,-37,319.5245,80.2137
61,-36,327.658,82.7571
61,-35,331.0916,81.778
61,-34,332.138,82.3997
61,-33,325.9785,81.573
61,-32,322.5939,80.9251
61,-31,321.9894,81.3091
61,-30,321.5643,82.9129
61,-29,321.8603,81.8698
61,-28,322.2601,82.3165
61,-27,322.127,82.6404
61,-26,320.2532,82.5779
61,-25,322.693,82.6824
61,-24,322.6238,82.8754
61,-23,323.0051,81.3998
61,-22,321.7878,82.4991
61,-21,321.7309,82.7206
61,-20,322.5842,83.1556
61,-19,322.4751,82.6316
61,-18,322.2139,82.983
61,-17,322.4478,83.4278
61,-16,321.5554,82.3636
61,-15,322.4214,83.0651
61,-14,323.3642,83.0064
61,-13,325.1041,83.2322
61,-12,322.9762,83.5362
61,-11,324.7803,82.5713
61,-10,322.0885,82.0414
61,-9,326.5703,82.8232
61,-8,326.4146,82.7926
61,-7,321.8457,82.1175
61,-6,324.5486,82.3485
61,-5,323.5199,83.2216
61,-4,320.742,83.5264
61,-3,322.1018,83.5175
61,-2,322.0905,82.2524
61,-1,322.6104,83.0066
61,0,322.217,82.8714
61,1,319.1071,82.9488
61,2,321.6279,82.9213
61,3,322.0221,82.8947
61,4,319.4644,82.311
61,5,323.537,82.556
61,6,323.052,82.5002
61,7,322.4536,82.2883
61,8,320.5851,82.3666
61,9,322.2704,82.574
61,10,321.3931,82.432
61,11,321.2114,82.2279
61,12,322.5737,80.8739
61,13,327.1692,81.606
61,14,328.5546,81.3038
61,15,336.2557,82.4789
61,16,337.7606,81.8837
61,17,327.6211,80.3946
61,18,328.0184,80.1063
61,19,326.6943,81.594
61,20,323.1561,81.1255
61,21,320.6202,82.3893
61,22,320.5338,82.2908
61,23,320.6477,79.9194
61,24,319.9884,82.5327
61,25,319.3725,82.7121
61,26,319.4789,80.7024
61,27,320.0703,82.4303
61,28,320.5857,82.3773
61,29,320.0825,82.0009
61,30,320.1311,82.1534
61,31,319.0806,82.2705
61,32,320.6845,82.2002
61,33,321.7135,81.6234
61,34,323.9265,81.6096
61,35,324.811,81.2493
61,36,326.348,80.8656
61,37,322.7933,81.1949
61,38,318.7277,81.1453
61,39,319.9154,82.2206
61,40,318.8073,82.7522
61,41,320.7611,82.9807
61,42,321.4971,83.2244
61,43,319.9461,82.053
61,44,316.1724,82.2575
61,45,323.2517,82.7948
61,46,323.5125,81.8733
61,47,321.9659,81.9259
61,48,318.267,82.4345
61,49,317.8085,82.6882
61,50,323.9471,84.764
61,51,320.594,84.6258
61,52,323.9904,82.7999
61,53,329.4182,71.0435
61,54,333.2474,74.4174
61,55,329.0774,76.7484
61,56,328.5441,81.5727
61,57,327.8724,82.9912
61,58,324.332,80.2135
61,59,318.3775,79.767
61,60,319.493,80.8506
61,61,315.9,80.364
61,62,316.3809,80.475
61,63,319.9518,79.6405
61,64,317.8288,77.8956
61,65,318.4143,80.128
61,66,317.6929,80.2013
61,67,322.8548,81.6024
61,68,340.1719,82.0648
61,69,319.6919,82.0894
61,70,318.4084,81.2729
61,71,318.2974,81.1655
61,72,315.6619,80.1137
61,73,314.3237,79.9998
61,74,320.684,80.0761
61,75,330.2698,81.6474
61,76,321.9248,80.5787
61,77,335.3879,82.3994
61,78,330.3773,81.9034
61,79,319.9962,81.3644
61,80,318.302,81.565
61,81,321.803,81.0241
61,82,321.2445,81.4129
61,83,323.83,78.7787
61,84,316.7581,80.0914
61,85,317.033,82.8419
61,86,316.9958,81.8203
61,87,318.4288,82.0318
61,88,317.5988,81.981
61,89,317.4904,81.7688
61,90,316.7654,81.482
61,91,317.5702,81.5437
61,92,316.623,81.7469
61,93,315.9663,81.6021
61,94,319.7836,82.0922
61,95,316.614,81.6638
61,96,319.7377,77.6037
61,97,316.8479,82.0473
61,98,316.2869,80.1821
61,99,318.3821,81.5333
61,100,319.2253,82.1926
61,101,319.5052,82.0246
61,102,315.8765,81.8991
61,103,326.457,81.1109
61,104,324.8568,80.7749
61,105,314.6126,81.9759
61,106,317.4789,83.4779
61,107,316.438,83.8779
61,108,317.3299,84.2287
61,109,318.6492,82.4969
61,110,314.9084,80.4904
61,111,317.4712,80.6928
61,112,318.4772,80.3867
61,113,318.2908,80.6739
61,114,321.1852,80.6841
61,115,320.8833,79.5634
61,116,327.0541,80.4079
61,117,323.3125,79.8709
61,118,319.3597,79.2631
61,119,325.0257,81.2733
61,120,326.0326,71.9648
61,121,333.1729,74.8831
61,122,326.0884,81.2524
61,123,324.8006,82.1584
61,124,326.2433,83.4039
61,125,324.6009,82.4897
61,126,324.898,81.4199
61,127,318.999,81.4789
61,128,318.7408,79.9146
61,129,322.9081,80.5719
61,130,329.8698,79.7775
61,131,335.9985,76.8864
61,132,340.9492,77.5672
61,133,340.9173,79.3321
61,134,326.9426,80.0808
61,135,319.4999,75.5524
61,136,323.8622,76.3884
61,137,320.8461,77.1334
61,138,322.72,77.6049
61,139,323.2385,78.0591
61,140,327.4629,81.7958
61,141,334.7945,81.5658
61,142,331.8475,78.8023
61,143,320.6059,79.9361
61,144,317.5116,78.0848
61,145,326.8371,80.0987
61,146,323.8695,77.7813
61,147,323.2628,80.9748
61,148,321.1317,80.4414
61,149,331.6091,81.2192
61,150,328.7779,81.4562
61,151,326.1316,79.0224
61,152,327.8066,78.6842
61,153,323.7068,78.4483
61,154,326.0173,78.8731
61,155,325.6649,79.3288
61,156,324.0425,78.5482
61,157,330.6051,76.3166
61,158,330.0942,74.8946
61,159,323.6299,78.0459
61,160,319.1308,79.0856
61,161,328.5114,79.0693
61,162,335.872,81.23
61,163,336.2408,80.0279
61,164,340.5595,78.6285
61,165,341.1852,74.6198
61,166,326.4509,77.8706
61,167,315.1831,77.4069
61,168,320.0987,79.8707
61,169,323.4708,78.8795
61,170,322.1027,78.9093
61,171,314.9543,76.1335
61,172,318.8065,75.9171
61,173,314.0433,74.8791
61,174,317.5719,72.2512
61,175,321.6264,81.5682
61,176,325.0901,78.3722
61,177,325.4915,80.4337
61,178,325.1345,80.4305
61,179,326.3679,81.1426
61,180,322.3673,81.0627
62,-180,315.2332,80.1328
62,-179,308.8694,77.0311
62,-178,316.2356,74.7711
62,-177,330.3183,76.9424
62,-176,323.0308,75.4646
62,-175,314.9258,78.3583
62,-174,310.2071,76.3105
62,-173,318.1057,79.8547
62,-172,321.1054,80.8236
62,-171,321.133,80.8702
62,-170,318.9756,80.0602
62,-169,316.2255,80.1346
62,-168,318.4026,78.5589
62,-167,320.9179,79.9881
62,-166,323.2873,78.9072
62,-165,322.3526,81.056
62,-164,322.7634,81.5678
62,-163,340.1043,77.4411
62,-162,334.3059,78.3278
62,-161,324.05,78.3793
62,-160,327.4764,79.0204
62,-159,320.8872,81.0546
62,-158,331.2807,81.2472
62,-157,321.5302,80.4916
62,-156,318.7244,81.0538
62,-155,324.1105,80.9532
62,-154,327.4019,81.7193
62,-153,328.6752,81.516
62,-152,332.5823,81.5024
62,-151,328.4801,80.4588
62,-150,326.9456,81.6523
62,-149,335.1587,82.4247
62,-148,332.2718,74.5439
62,-147,322.7173,78.7974
62,-146,324.428,78.7362
62,-145,320.5868,74.84
62,-144,321.8527,79.693
62,-143,334.4501,78.7262
62,-142,323.4101,76.4432
62,-141,328.3176,80.4345
62,-140,325.7004,80.0284
62,-139,334.4149,78.8499
62,-138,333.4159,78.5518
62,-137,312.6525,78.3199
62,-136,312.8679,78.7516
62,-135,314.261,78.8841
62,-134,317.1112,79.5859
62,-133,316.5731,79.7626
62,-132,320.7195,79.3109
62,-131,315.9903,78.6792
62,-130,320.5038,79.9346
62,-129,325.9052,81.2972
62,-128,325.0473,79.213
62,-127,337.8234,78.7809
62,-126,335.1313,79.6761
62,-125,325.8766,80.1775
62,-124,321.9906,80.4397
62,-123,343.8649,78.4036
62,-122,341.1828,81.3232
62,-121,337.0359,79.7908
62,-120,326.6074,78.331
62,-119,327.4651,80.7988
62,-118,330.8076,80.4924
62,-117,329.9314,80.8368
62,-116,331.5133,81.1122
62,-115,331.2818,80.5185
62,-114,317.1291,79.3564
62,-113,317.2929,80.389
62,-112,314.5952,79.7005
62,-111,316.7984,78.7367
62,-110,318.1552,80.1828
62,-109,318.9792,78.4079
62,-108,317.9083,80.3509
62,-107,320.2248,78.823
62,-106,322.5148,77.1719
62,-105,333.5324,78.476
62,-104,316.4378,78.3425
62,-103,313.636,73.2863
62,-102,314.6478,75.3341
62,-101,311.2361,73.8658
62,-100,318.1088,80.3065
62,-99,314.3801,79.8456
62,-98,317.5231,80.0302
62,-97,327.547,79.7941
62,-96,318.066,77.3269
62,-95,319.2873,72.9639
62,-94,313.9818,73.5621
62,-93,329.623,80.5185
62,-92,337.7723,79.7054
62,-91,327.4571,80.9655
62,-90,338.0613,81.6884
62,-89,330.075,81.4615
62,-88,317.6686,81.2179
62,-87,323.6157,73.5799
62,-86,316.2588,81.136
62,-85,320.1443,81.1851
62,-84,341.8235,81.5952
62,-83,323.8425,78.2204
62,-82,324.1948,80.1163
62,-81,337.5139,82.1171
62,-80,336.7633,81.1264
62,-79,330.1376,80.3424
62,-78,318.5764,76.8361
62,-77,321.498,77.0794
62,-76,320.9969,82.2025
62,-75,319.8094,80.7303
62,-74,317.0676,80.9156
62,-73,316.3239,80.8726
62,-72,315.2951,80.343
62,-71,319.2729,80.9783
62,-70,318.8492,79.4864
62,-69,315.209,80.4006
62,-68,316.6916,79.6328
62,-67,318.4401,80.7524
62,-66,321.2754,79.5336
62,-65,312.8337,79.7323
62,-64,305.7638,74.9732
62,-63,299.9083,77.7559
62,-62,304.8387,77.6402
62,-61,301.6468,77.5883
62,-60,311.5493,78.7064
62,-59,324.1852,79.8172
62,-58,324.3726,81.5094
62,-57,325.3709,79.9589
62,-56,328.1544,80.3141
62,-55,320.5107,81.2709
62,-54,318.5628,80.8884
62,-53,315.8063,81.1574
62,-52,314.9822,79.7373
62,-51,314.8855,81.4363
62,-50,315.2212,81.4728
62,-49,317.0271,80.5713
62,-48,322.3833,81.5614
62,-47,321.6599,81.943
62,-46,318.2583,81.2097
62,-45,318.3416,81.1125
62,-44,320.4981,82.0695
62,-43,320.3703,79.3088
62,-42,318.1119,80.6333
62,-41,316.4107,81.4671
62,-40,317.9885,81.9914
62,-39,319.1525,81.2979
62,-38,320.8069,78.3694
62,-37,321.417,80.3369
62,-36,319.1203,81.0431
62,-35,319.1456,79.9403
62,-34,321.3564,79.8157
62,-33,318.9696,78.5789
62,-32,319.8704,81.0254
62,-31,318.9993,81.3598
62,-30,319.2038,81.1046
62,-29,317.7588,80.9053
62,-28,317.6384,82.2309
62,-27,319.7085,82.3425
62,-26,319.1579,82.1979
62,-25,323.8149,80.1461
62,-24,320.8028,81.1377
62,-23,320.3589,81.6281
62,-22,317.8814,80.5918
62,-21,319.8184,82.401
62,-20,326.0722,82.713
62,-19,320.107,82.3334
62,-18,319.7477,81.9799
62,-17,319.3089,82.2764
62,-16,321.0331,82.3699
62,-15,318.9531,82.4105
62,-14,317.9221,83.5474
62,-13,318.1901,82.2538
62,-12,319.8387,79.988
62,-11,322.1094,82.0957
62,-10,327.3438,82.2505
62,-9,327.116,83.6319
62,-8,325.5808,79.8029
62,-7,324.0231,80.5914
62,-6,317.2276,80.8359
62,-5,322.6638,79.8686
62,-4,322.2517,82.7134
62,-3,319.3819,81.3841
62,-2,320.2523,82.2596
62,-1,319.6797,81.5437
62,0,322.2711,80.4548
62,1,321.1083,81.8549
62,2,321.0003,81.6259
62,3,323.3114,82.406
62,4,323.3045,81.7314
62,5,318.0956,81.1149
62,6,325.7751,82.1016
62,7,318.2493,81.4827
62,8,318.2296,81.1164
62,9,317.8529,81.196
62,10,322.0529,80.8081
62,11,319.702,81.6501
62,12,317.4858,80.1478
62,13,317.3188,78.3702
62,14,317.7794,80.0248
62,15,316.7808,76.5583
62,16,317.5102,79.8385
62,17,319.0381,80.9248
62,18,319.1571,81.4223
62,19,320.7725,81.8232
62,20,320.1584,81.9314
62,21,321.7381,81.5755
62,22,318.4214,82.1659
62,23,318.4492,81.8559
62,24,321.3598,82.1442
62,25,319.0134,81.7013
62,26,319.4608,80.4968
62,27,318.5928,80.8866
62,28,321.1829,82.5011
62,29,321.1549,81.7309
62,30,318.042,81.8139
62,31,316.249,81.5436
62,32,316.2956,81.424
62,33,317.3338,81.6907
62,34,323.5956,77.9006
62,35,311.8427,78.5469
62,36,318.2426,80.8946
62,37,316.3865,81.3997
62,38,319.2132,81.7177
62,39,315.5518,81.7156
62,40,314.8852,82.4934
62,41,318.1453,81.7652
62,42,313.1393,81.7039
62,43,314.4927,81.7739
62,44,312.645,81.4733
62,45,316.7207,82.3276
62,46,315.9521,82.5836
62,47,313.7449,82.367
62,48,316.2127,82.8997
62,49,338.0688,83.9214
62,50,325.0727,91.0426
62,51,319.5949,90.2178
62,52,324.4671,87.5882
62,53,331.738,79.951
62,54,317.5738,81.4225
62,55,321.3449,81.3227
62,56,327.1125,81.1562
62,57,310.5601,76.0446
62,58,316.6802,73.642
62,59,316.1719,79.7851
62,60,313.6602,80.1927
62,61,315.5998,77.9674
62,62,315.7573,78.6215
62,63,315.352,78.6177
62,64,315.3206,80.8293
62,65,315.1876,81.5628
62,66,322.9476,81.043
62,67,319.0183,80.9799
62,68,334.5807,81.6005
62,69,320.3457,81.5853
62,70,320.9083,77.9588
62,71,320.3823,75.3338
62,72,321.1259,76.3371
62,73,320.5525,81.3781
62,74,313.8952,79.3081
62,75,315.5847,78.6436
62,76,321.7122,80.8818
62,77,314.8202,78.6027
62,78,318.6967,79.6224
62,79,323.559,81.2385
62,80,321.4285,81.3243
62,81,324.6523,81.9839
62,82,324.919,82.4215
62,83,324.0936,80.2046
62,84,331.2027,81.4076
